0:9222 25873 7120 21710 13129 13389 21765 7066
0:6927 17487 20043 14108 7584 12112 11008 3301
0:17487 20654 10950 22889 20823 2533 20694 1474
0:24116 6226 22889 25418 15069 18440 16496 5129
0:1888 14914 20710 8648 23113 382 9981 16512
1:17906 16557 22516 10942 11314 10990 19590 14504
0:10946 2248 17616 17500 8419 1823 8628 8257
0:16846 20202 193 21706 11257 14760 12680 22003
0:4936 24553 4394 265 849 12189 20593 9571
0:6092 2571 22889 9535 4754 8257 60 1275
0:17699 21827 16175 25555 11257 17487 18328 22854
0:13599 11022 18532 2719 16413 14681 18543 5165
0:17487 21073 7584 5982 17275 19633 18541 21508
0:13599 11022 3335 20859 19959 22566 2719 2478
0:15053 10779 8865 1888 7584 19754 11530 13303
0:19111 1506 12219 715 20043 22388 19248 12112
0:11530 19590 8628 4545 11825 8257 14108 18033
0:10950 24427 25873 1012 15453 13129 6226 21765
0:16694 17036 14227 715 2531 11296 5550 18532
1:16694 6092 16496 9535 13389 17549 15296 3135
0:9826 18571 9063 9778 11844 15949 9599 10627
0:23337 22388 12025 16719 18033 23405 11008 18328
0:19092 21681 10809 11008 13464 6092 9511 18291
0:2320 19111 18532 20654 7731 1586 1506 19818
0:3871 19959 17487 17710 6175 19633 21170 16694
0:17036 8257 25096 22233 15143 14227 4545 2248
0:1888 17487 15053 11022 13303 16175 25555 3131
0:22889 5338 17487 22516 5513 5982 9495 16914
0:22516 16557 11314 17906 13278 10990 14504 18558
0:3228 10546 19633 1823 8419 3625 9853 12922
0:16694 17036 7731 11503 2248 21147 6226 6916
0:2571 18328 23337 18541 11314 17216 14153 20593
0:2671 18500 15228 2478 5273 13599 4839 16793
0:24377 24427 6181 400 15453 16413 13196 2581
0:24142 15791 10324 23058 138 8331 12614 11936
0:22889 16793 5273 2478 19345 5338 23242 5982
0:16793 4839 6916 2671 13599 7584 25873 23925
0:10467 9547 21673 13036 8865 2531 51 21827
1:24142 23058 5777 2002 11936 7444 10324 851
0:2248 11740 22854 3898 6226 12007 4196 15094
2:19671 22388 23337 13467 715 18033 13465 4080
0:6008 7732 11022 19345 3898 15094 8628 1012
0:15094 1542 8257 3898 2248 20043 2943 7874
0:23836 21073 13389 13341 8576 19590 3989 12079
0:23498 3907 400 9778 10011 3897 16793 10324
0:15053 23646 8865 16914 24427 22119 7732 4545
0:22388 12025 23337 11008 18033 7584 12112 4080
0:13599 14366 2478 5273 11022 19345 25664 1304
0:6226 2248 16496 24116 10011 265 6916 15296
0:8257 2674 5788 18033 9285 22027 4754 4545
0:9222 24431 25418 12099 6774 10117 22790 9576
0:16175 25555 22889 20823 7066 21170 5513 20654
2:11022 13599 12025 24882 18541 9222 24431 2571
0:15407 12922 15069 2674 19633 21710 21827 21485
0:12219 16793 17487 2316 13578 21710 19111 21170
0:22614 10107 8407 17487 24764 12922 23313 510
0:19590 9571 18328 20593 3989 16694 24456 19659
0:12025 16557 11314 18541 13331 22516 24882 2658
0:22867 25873 16125 13226 15137 13341 4936 8419
1:19633 21827 18532 21685 18033 2762 11574 7732
0:15053 1888 19754 24377 25707 22854 8865 4545
0:14969 13599 17487 5986 6092 20202 9535 4805
0:22889 17487 20654 14227 15053 8865 5338 2320
0:15407 19659 24456 20307 16512 16694 20202 11175
0:16694 19111 23641 12552 3131 6092 19092 9535
0:19229 20043 23990 14681 10994 18328 21637 22388
0:17216 21710 11314 25217 22889 17487 10990 16008
0:19754 21827 5798 22516 12922 19633 15094 15069
0:11314 16125 18541 22388 17487 10669 19590 6198
0:2248 4196 21486 22889 19590 21710 8257 7120
1:8865 15053 17699 3336 23646 7732 4545 13290
0:19590 5788 9571 8628 9778 3907 19926 20043
0:15339 20593 3476 10669 5440 22695 24013 24456
0:7584 19865 22516 10779 4196 2248 21797 17036
1:14700 11817 20884 7820 22027 24456 15407 17710
0:16694 25181 22516 19590 17036 16941 9547 3907
0:20710 1888 8257 17616 5788 13303 6175 23113
0:523 2581 8331 25675 25664 24142 21073 16413
0:8257 8628 12219 3898 10296 265 22233 23337
0:3958 2674 15407 16793 22516 10942 16557 17699
0:19659 3989 15407 16694 21073 5129 9716 19590
0:15184 20654 20238 23540 17275 23507 21710 23608
0:10324 24142 23058 7444 24321 138 15069 15791
0:6641 13389 14108 6916 22889 19754 15407 2248
0:21710 16175 25555 12841 13599 15542 18543 4710
0:8331 2581 8576 24142 523 7421 25664 23336
0:8865 1888 23113 24427 16413 5986 3554 19133
0:25873 23313 10942 5582 21076 12552 12922 23540
0:10305 22889 2248 12025 8257 23055 20710 17819
0:8648 24554 17036 10950 193 15791 8257 4754
0:16675 23836 13341 19111 7209 5165 20654 6205
0:7584 16793 6916 4839 11530 2671 19844 3476
0:16694 17036 715 6705 5129 5550 9599 9853
0:25485 18532 20043 21710 19111 6226 5788 21170
1:17036 7584 2762 8648 16413 19633 7874 17848
0:18532 2571 24377 6181 24427 15407 14108 25181
0:22233 20133 13467 12219 6226 2571 6181 13129
0:21710 17487 8628 22027 16793 21086 10669 14154
0:20823 6181 8865 13858 13467 13604 10011 24764
0:16793 17487 6226 20951 19111 21170 18541 19248
0:7584 17036 16413 21637 19139 11314 19633 22516
0:8576 16793 8257 12552 23313 16175 25555 18543
0:7584 19633 17674 322 3907 23925 10568 4839
0:9222 22243 24142 3704 9495 25418 24431 6774
0:19590 9571 22889 20593 3907 322 21073 8576
0:19751 12922 19345 4936 3566 23419 3131 3625
0:19959 15094 18328 24456 12098 19633 16694 19833
0:15094 18532 19833 17487 23507 3882 21827 22889
0:25225 19345 24553 24554 7584 19751 4936 193
0:19590 13599 16694 18440 22516 25181 16125 9495
0:9222 24431 12099 6774 25418 10117 1641 22790
0:16694 16482 21827 19590 10669 11995 16413 15094
0:21170 17487 1012 3866 23898 17848 24398 20202
0:16966 22119 8865 8628 23646 23990 18033 5891
1:5165 8398 18630 15069 19754 2571 3131 15053
0:24142 10324 921 10942 11936 23058 15791 8628
0:8257 17487 13130 3898 12219 21765 21710 25958
0:22516 15796 5273 22889 3958 10627 19590 2299
0:17487 1888 3554 2671 2316 17105 19133 13599
0:7291 19590 8628 18033 19959 18328 11530 138
0:2248 4754 13389 4196 5982 23836 23646 9571
0:18583 3898 24398 22854 2671 4080 22889 4710
0:2248 11740 22854 3898 6226 12007 4196 15094
0:24882 17487 2571 18541 23990 1012 12025 19487
0:7253 10779 523 21073 12079 5582 24427 4805
0:23337 22388 12025 16719 18033 23405 11008 18328
0:22516 16557 11314 10990 17906 17145 16008 14504
0:9222 24431 12099 25418 9495 8367 6774 22790
0:19111 17487 4196 23646 7120 5788 4080 7209
0:13016 4936 3131 2671 10011 13130 19360 15407
0:8865 16694 8628 3131 16175 25555 18543 3566
0:15138 4394 20710 2248 9571 5788 4710 19110
1:19111 21170 21508 25873 12025 12112 15069 4560
0:16175 25555 2571 24013 3907 12552 22695 5440
0:5550 715 7874 16694 22354 15137 17036 13465
0:21170 16793 23764 15053 16986 24128 20654 19111
0:4936 8865 17487 22027 15069 5273 13465 849
0:5550 715 7874 16694 22354 15137 17036 13465
0:16175 25555 22027 2533 17487 8865 15053 20654
0:17487 21710 257 5788 16557 9495 24456 10324
0:15053 21170 24398 16876 17710 20162 14227 20468
0:18541 16557 22516 11314 2571 12025 3907 3131
0:16175 25555 15069 15094 1423 23383 22119 17487
0:22889 15069 9571 21170 97 24553 25225 18532
0:16793 4839 13599 7584 25873 2671 11022 23925
0:15697 21170 16793 1012 16413 10011 4839 20043
0:25873 2248 8628 20064 5440 14227 23113 16793
0:5196 17857 4754 8257 6226 16793 19345 3476
0:6706 4936 12079 8407 24553 8576 11825 4710
0:2571 15053 1888 13303 8865 17487 17036 355
0:24554 4754 9778 3131 17487 19345 24553 1275
0:8257 10627 19590 16966 227 21073 23990 3612
1:17487 8865 4754 15053 17710 22027 23836 5440
0:16793 4839 25873 4419 2316 24764 1926 7584
1:715 7421 2581 8576 8331 24142 25424 6774
0:6198 715 8648 16694 19590 16125 5550 7874
0:16846 16771 6011 193 20202 14760 13776 455
0:5095 8576 1888 17487 3704 8331 3131 25225
0:13578 20593 12025 18440 11825 9571 7584 2248
1:17487 3008 23242 8325 903 8141 3958 7874
0:13130 2571 22233 27 13808 714 24401 12219
0:2248 4196 6226 16254 15894 7731 7874 23383
0:4415 25485 13467 22233 3907 20593 20043 265
0:18440 22119 4545 17487 9571 22233 18532 19111
0:21710 16125 5788 18532 227 19111 9599 13129
0:7584 16793 4839 1888 2571 8648 10568 2248
0:715 25873 21710 16694 23113 8628 15833 4387
0:19754 22388 16694 10304 10669 21827 19590 10994
0:24377 24427 6181 400 15453 16413 13196 2581
0:16793 21710 21130 22455 10027 24764 1012 9511
0:24431 9222 2548 1423 6226 6774 9576 13226
0:24142 15791 2581 10324 23058 11936 5982 138
0:16413 7584 22889 19345 19633 17819 8648 23507
1:13389 2248 18532 2172 15053 11530 8648 24116
0:3301 17382 22516 17036 9547 10467 19659 7731
0:17487 903 5440 23058 10324 10994 17699 25958
0:19590 18532 12680 8648 10351 21073 11825 20733
0:21170 2475 10011 17487 2248 4055 18532 24398
0:17229 15615 6071 3690 17674 865 19865 9222
0:1888 20710 11022 12855 24882 8648 22027 13926
0:21519 13858 16496 20823 6092 20654 25873 9535
0:849 4936 1888 20593 24553 382 14914 18766
0:10374 16408 3704 5788 10627 12550 24764 25215
0:2248 4196 8628 25225 19590 10351 25096 11679
0:16175 25555 2571 24013 3907 12552 22695 5440
1:13467 22233 6181 714 25485 265 2219 13129
0:1823 9599 9853 3625 12840 9063 19633 11574
0:21086 21710 22854 24882 2121 15094 22027 18328
0:16793 23507 10324 10942 17699 10027 5331 15280
0:18541 24431 25664 6205 10027 24882 24427 8648
0:19590 11322 9571 16975 11530 20593 3907 22119
0:7731 19111 25873 2248 4196 1926 18766 18532
0:8852 13879 3131 16512 7120 3898 18981 4936
0:8865 25873 17487 9571 19133 1888 3905 22889
0:22889 21710 5338 9571 7444 322 903 5982
0:2492 2671 18440 2248 7444 4545 6916 21147
0:16175 25555 8257 5513 19754 15184 20654 20162
0:12025 22676 11008 18033 22388 9664 10990 7584
0:9599 9063 15949 18116 1823 5240 25545 16694
0:16793 21076 5331 12025 8217 16260 23836 2674
0:8628 25873 15069 17487 21073 21710 3704 24764
0:14154 10669 8628 8257 2248 24764 8407 17487
0:21681 19092 17487 3958 13464 16876 22889 19297
0:24398 20694 17710 21170 23055 17487 384 16876
0:10779 19345 7584 22516 17036 3131 3476 2571
0:17036 16694 20202 24554 24553 19111 19865 15407
0:15536 16496 17856 18033 16694 267 13389 23337
0:25664 523 1304 2581 2478 13599 15228 8331
0:16215 3958 8407 16175 25555 856 7209 8084
0:5788 8257 9285 2248 22027 4196 193 11008
0:23507 1121 19633 12922 17699 21076 16793 17710
0:4560 12025 23337 18033 4080 22388 13599 25873
0:1888 17487 16512 23113 8865 14914 21086 2316
0:21710 21130 21086 22027 1302 11574 16125 19633
0:25873 21710 8865 5582 21073 2581 7421 15791
0:4754 18669 7820 5982 2527 17487 3386 7874
0:15053 16175 25555 7732 7209 1423 1022 22892
0:2248 4196 6226 16793 10669 17857 7731 17906
0:22889 17487 20202 19754 5513 11314 21637 8257
0:10143 16175 25555 18543 3131 23337 18541 15143
0:1888 20593 16793 21508 3958 24431 18541 17239
0:22233 20654 7209 23947 22119 23646 23836 16175
1:17487 510 20823 12219 22614 16175 25555 19618
1:715 18532 2571 21073 19590 10779 10627 2172
1:4754 19590 9778 10324 21950 16793 19633 2660
0:18532 17036 8865 193 8257 6181 15739 11530
0:18766 15069 1888 3907 382 20307 14914 849
0:3281 2581 12025 8257 15542 5513 8576 22388
0:19555 2671 1888 19754 13599 1905 19590 18630
0:15053 24427 24377 17699 24398 1022 16876 16914
0:25096 22233 13130 2571 9431 8257 12079 355
0:19633 12922 15894 16125 1823 9567 17710 6270
0:10467 9547 21673 13036 8865 2531 51 21827
0:23113 1888 8865 25424 2581 9981 7421 3905
0:3866 19111 3665 8285 20660 20593 257 8257
0:22614 10107 8407 17487 24764 12922 23313 510
0:15407 9716 16694 1506 6226 265 5129 15296
0:97 21170 20043 21827 17487 24398 10467 23405
0:2320 1888 19633 17616 17924 14669 18532 17036
0:17487 21170 22889 16719 16876 4805 12219 17848
0:19111 14227 7732 13599 8820 2671 4545 11296
0:16175 25555 15542 9222 523 5513 13389 24377
0:4754 17487 9285 16694 8257 8865 18033 7874
0:8576 2581 8331 25225 21073 523 24142 5891
0:11022 18328 1304 25664 10304 14681 10994 24501
0:25873 1367 17105 13341 3131 10627 3989 2808
0:12079 3704 9431 17487 714 25096 12219 13130
0:18440 4936 2481 4394 17856 2248 17710 15296
0:17036 22516 11314 715 2571 16557 25485 21508
0:25873 17036 8865 19268 18184 24554 12552 18532
0:22889 15542 10304 11314 16793 8217 16260 19229
0:18532 13129 24639 9571 1012 21170 17487 15053
0:5788 21710 25873 19590 8628 18541 10669 13467
0:18253 24764 10942 25873 856 16557 11844 22516
0:9222 23695 6774 10117 715 24431 12099 6705
0:15407 20064 19360 25873 18532 3958 10800 9357
1:12922 15094 19229 16793 9511 10942 19345 5165
0:1905 23990 10942 9571 8628 22119 13389 19590
0:13599 17487 24639 13578 16793 22505 15796 5331
0:17487 18328 3205 16846 20202 13776 455 12680
0:1547 18630 20064 2248 7209 5165 9571 1888
0:19590 2248 9571 8648 16413 18440 2083 9778
0:3566 8576 8628 25873 23313 322 3907 10107
0:11530 25873 8257 22233 18033 6181 17487 24639
0:19590 3262 21170 9571 20043 8628 10627 14108
0:5880 12552 25873 23383 20694 17487 16793 1919
0:17036 16694 8865 51 19633 17107 24955 12387
0:19633 6205 8648 5513 15894 20710 15414 4710
0:2581 12982 24427 16413 8331 8576 23336 8648
0:18583 3898 24398 22854 2671 4080 22889 4710
0:15094 15053 8865 18532 14227 3898 5165 21147
0:3328 17674 21637 27 6071 15615 11718 3690
0:7584 20043 5165 16951 17036 17107 23405 2581
0:13599 21637 322 21170 19229 11022 16793 25485
0:8257 16793 2571 17857 4839 5196 2248 364
0:20043 17036 16694 23260 16413 322 19470 25181
0:16175 25555 5440 22119 8865 15053 5649 25958
0:1506 2531 20823 5777 6092 25958 7066 10994
0:17036 11825 19345 7732 25968 7584 4936 5165
0:7584 15834 16719 1888 3131 15053 3871 17487
0:9827 715 16351 16694 5550 1736 17036 25031
0:25001 22889 9511 19092 23925 21681 23313 16793
0:12025 11008 14498 22388 7584 22516 19865 20043
0:8628 16793 21710 21076 17293 19590 9222 10942
0:11314 18541 17071 22388 8217 16260 14153 15833
0:2571 8257 12279 11530 4545 15069 4710 7444
0:23313 7855 3566 10942 23836 8865 10107 856
0:2571 13130 22233 16583 3704 714 25096 8257
0:5240 1823 9599 9063 22233 18116 9853 13130
0:16512 1888 14914 21086 3905 13879 23113 9981
0:9576 24431 6774 10117 9222 12099 11154 25418
0:17487 15053 19092 24398 1022 21681 8865 3131
0:17487 3704 21710 714 9357 23337 25096 22233
0:1888 14914 9981 16512 13599 4936 849 3905
0:22889 19297 8865 4754 20823 21681 19345 13464
0:523 9222 14227 16175 25555 22119 13389 12219
0:19092 21681 10809 11008 13464 6092 9511 18291
0:6106 3131 2571 17487 21170 25873 24128 5808
0:13599 11022 15069 5165 19754 25181 22854 4839
0:8865 1888 15053 24554 17487 18630 5777 5986
0:16694 17036 8865 21827 16283 21673 10467 10779
0:18532 10669 16793 2762 8217 16260 2320 7584
0:9350 1888 17906 14504 24142 22119 8576 2581
0:21170 22889 16694 23419 25485 15094 22388 18532
0:7584 1888 16413 20710 4839 10779 12387 8648
0:16694 19590 2248 22889 21073 13389 4196 6916
0:20593 17036 322 16694 16793 19824 25873 6282
1:15053 8865 17487 14227 17699 17036 10942 16876
0:19111 12025 5550 25225 6226 24882 2658 22027
0:7584 2571 8648 16413 2762 12025 19659 1888
1:18532 11825 19754 22889 15094 7874 22854 15053
0:8257 15053 4710 22233 25096 16914 23540 17487
1:10324 138 3303 3907 11936 18524 24142 21508
0:15833 18141 22027 5986 18630 16175 25555 6205
0:17487 2571 12219 8257 13130 16175 25555 13303
0:2248 925 18440 15069 15407 13578 9571 16408
1:13599 24431 5331 16557 18543 1926 23990 18541
0:23337 11314 5513 20710 22889 1012 8257 14108
0:19487 17487 3704 2571 9431 13130 714 12841
0:715 16694 17036 16413 8648 19229 6198 21147
1:22889 8257 2248 8628 4196 22516 19590 5338
0:13599 17487 16175 25555 22119 19111 5440 21710
0:11314 24427 25217 8648 18440 14339 6226 12098
0:16719 17487 138 21170 23337 15053 24398 7584
0:21086 10669 24398 17487 22027 21827 25097 18766
0:17819 12025 24882 11022 2719 3866 3704 13331
0:19111 5788 17239 10627 1905 24431 15796 16936
0:17487 16876 21170 24398 15053 16351 3131 4419
0:19590 5788 24564 8628 17248 3907 21170 21073
0:19590 5788 18328 12025 22119 3907 24639 22388
0:19590 3989 715 2571 21073 20043 12025 8628
0:24398 3918 15053 23055 21086 20694 1423 16876
0:16175 25555 15053 14227 14681 24427 4545 1022
0:24427 25873 9222 14339 9357 22388 15453 18328
0:9599 15949 9063 1823 23832 18116 5240 18571
0:6226 9571 19111 22233 23337 23646 13389 22119
0:2571 21710 4545 400 21076 8257 16793 1506
0:6916 25873 17036 4839 16793 2671 25968 22867
0:24142 15791 10324 23058 138 8331 12614 11936
0:9222 24431 12099 25418 6774 10117 9495 22790
0:15228 13599 25664 2671 18500 11022 2478 24501
0:9778 1275 10627 7584 25215 13926 18374 16793
0:8257 2248 8628 4196 11936 6226 4754 21076
0:11314 22516 16557 10990 17906 14504 10942 13278
0:5788 19590 8325 4710 3898 18876 20710 16408
0:17487 22889 24455 22516 17036 16694 4754 19345
0:7584 9778 1250 19590 19633 25664 11995 17819
0:6282 10669 15833 8865 21073 25873 3989 16793
0:7584 15834 16719 1888 3131 15053 3871 17487
1:24431 12025 18541 20043 2571 24882 97 10027
0:16193 22889 3704 15796 16793 16408 2571 9778
0:12841 25873 5582 15542 12552 19633 16125 19487
0:18541 24427 17819 9431 21076 15053 17105 2248
0:22889 13467 15833 25485 19590 22119 265 12100
0:2671 16793 4710 22889 23337 2005 1888 25958
0:17487 12219 13599 20202 16793 11314 10304 21637
0:12025 18541 16793 3131 16175 25555 7584 24882
0:22889 5338 17487 22516 5513 5982 9495 16914
0:24398 17487 24882 1888 8648 10669 2719 23055
0:15053 4545 8865 17487 1888 3918 16512 23646
0:13599 10672 25181 11022 9510 941 1414 24501
0:19590 8257 25873 2248 12025 25096 2571 3704
2:15069 22889 8865 16175 25555 9571 25873 2478
1:24431 9222 16793 6774 12099 5273 10117 5331
0:4754 2248 24554 715 19754 7874 4196 11995
0:11530 19590 8865 8257 25096 10779 9431 3356
0:15407 16694 8628 6092 18328 9535 2248 14681
0:16793 1926 21170 6916 4839 2533 25873 24128
0:1888 20734 12025 20710 24142 11936 7584 16694
1:24377 24427 22889 13196 2581 25664 9778 16413
0:8576 14504 22094 16557 8331 22516 5891 2581
0:2571 13331 15143 17536 22516 16413 2581 9510
0:13599 5273 15407 11022 14681 16793 2671 3958
0:13956 22889 715 7874 8141 4754 17071 19844
0:1012 10950 11867 25873 17848 25652 6226 16951
0:12025 17487 8865 21073 2581 1888 23113 715
0:10950 20654 16125 1704 4545 4533 13129 7120
0:9063 9599 15949 5240 9853 18116 10546 25217
0:24456 5582 22889 12552 6226 3907 20884 11175
0:22889 3866 16175 25555 25873 23419 23925 9510
0:17239 7444 15069 23058 20307 18737 267 2872
1:2248 10669 4196 22889 8648 8257 193 19754
0:15407 4196 2248 19659 14108 13926 16694 18532
0:13599 16793 2759 2478 3301 5649 15137 20202
0:18440 2248 9571 19590 6226 16408 3084 13578
3:22516 16557 13278 11314 17906 10942 18541 10990
0:18532 15407 19111 10800 5165 19659 18440 17382
0:19590 15094 10669 21827 9778 3084 21673 3907
0:15053 17036 2320 8217 16260 24377 14227 20162
0:20694 24398 17487 15094 23055 17710 21170 19633
0:1414 13599 11022 19345 2671 20593 322 400
0:21170 6226 19111 257 1919 18541 23764 1926
0:12025 16793 12112 18440 19111 1905 10990 13599
0:12189 4936 21170 20468 6226 19959 20694 6916
0:15094 21710 5165 10994 15069 18328 17487 23990
0:19633 14490 8419 17487 1823 5223 17710 138
0:17229 15615 6071 3690 17674 865 19865 9222
0:5240 1823 9599 9063 22233 18116 9853 13130
0:8257 4754 17487 2943 24554 21076 11530 2248
0:15053 2533 17487 24377 1022 3131 2719 2083
0:16793 25664 4839 24501 3958 6113 11022 1304
0:21073 22889 2581 523 19590 6914 9571 8576
0:9222 24431 12099 25418 6774 10117 9495 22790
0:2533 15053 24398 16846 1926 6700 17487 10683
0:10669 16482 16793 25707 8576 17219 21073 23313
0:715 3386 23608 2531 10627 8648 193 9222
0:10627 7584 2571 715 2248 4839 193 4196
0:25485 17036 1823 400 18440 10942 15949 4839
0:12025 22388 12112 23337 11008 16557 2943 20043
0:24785 7584 7732 11008 16793 20680 23313 24764
0:3882 19633 1823 17924 16125 12922 14669 1121
0:53 17036 4936 9357 6205 51 25225 20823
0:17036 16694 22516 19824 10143 11503 21710 16900
0:10011 4055 6226 3907 10296 1888 20064 13467
0:25873 9613 8628 6181 22889 13129 19590 9571
0:16694 17036 24669 21147 18440 11503 8865 6181
0:21644 8865 21073 18033 4754 25707 3898 23113
0:22854 21086 21827 18328 19754 25707 21673 7874
1:5165 17036 15053 8865 14227 18630 1888 6175
0:2248 4196 8257 8628 19659 1542 16168 9576
0:6205 8257 5513 15069 18737 16793 10324 138
0:14754 25225 8407 8576 8865 9511 9357 22614
0:1823 9599 9853 3625 12840 9063 19633 11574
0:18968 12025 8648 2943 22388 16512 11008 7732
0:15053 17487 2571 18541 8865 1888 8217 16260
1:10942 16557 17906 11314 22516 13389 16625 10990
0:3476 7120 2083 16793 18440 10627 9778 21710
0:17487 21076 25873 20512 15796 3958 10627 8648
0:138 24142 10324 23058 16719 17487 24401 19959
0:3704 23990 25181 2571 18541 25217 25854 24142
0:16694 19959 15094 20823 17710 4196 5223 2248
0:17699 23507 24431 24427 20593 3958 1888 3554
0:17036 8648 15184 18532 17105 25873 7732 21710
0:1888 19959 8257 12025 23337 9431 20710 13599
1:2248 8257 8865 22889 2671 16793 19297 4754
0:3131 5808 25873 3907 10337 21170 17105 19754
0:715 21672 5550 8648 23242 7874 13465 6705
0:9511 8407 8628 8084 10669 5165 22889 25001
0:19229 19633 17036 17616 25485 12922 19111 16793
0:16793 1926 21170 4839 19111 21508 13331 3866
0:17487 14524 9495 25873 4754 16125 2671 18500
0:23540 22889 25664 4710 9571 15053 23925 20710
0:12079 7584 10942 4839 16793 25664 8865 15053
0:400 19659 16793 14688 19590 1506 20043 16694
0:16793 1823 10942 8217 16260 8865 15949 17487
0:22889 19345 19633 7584 23925 24554 16125 8257
0:10669 11953 15833 21073 8628 5788 19590 3898
0:17710 24398 19633 10337 21170 9567 15407 4394
0:15833 18141 22027 5986 18630 16175 25555 6205
0:21564 2248 9571 6181 18440 22233 17856 16413
0:715 7731 2531 14227 23646 1506 20654 4854
0:13389 18033 23646 24561 20064 19360 18328 11530
0:20330 19754 15053 19092 8865 5986 21827 13303
0:13467 22233 18532 6181 25485 714 13129 21637
0:12025 22388 12112 23337 11008 16557 2943 20043
0:17036 7732 7584 15143 25652 19633 14227 3871
0:16651 18583 9511 3898 23055 16694 22889 16125
0:22889 17487 15407 18328 11008 18033 8628 19092
0:19633 21073 16694 15615 25217 12079 18532 715
0:8865 24377 15053 22889 2478 8166 12079 7732
0:11745 8648 19229 6914 12098 18532 15094 18440
0:4087 19555 2671 24398 20593 1905 10669 17105
0:9599 23869 9063 18116 15949 16203 5240 25217
0:16793 4839 7584 17710 21508 265 18440 2248
0:15615 6071 3690 11718 19865 24870 865 17674
0:15407 20064 19360 25873 18532 3958 10800 9357
1:21710 18541 17487 24431 2571 1888 1506 17348
0:25873 15069 8865 21073 3989 18532 2571 1888
0:9063 9599 15949 5240 9853 18116 10546 25217
0:21999 17036 5550 22889 7120 4545 24553 4196
0:8648 22889 7732 7584 15053 15833 16914 2762
1:17487 22889 8257 25958 21710 18583 21765 9511
0:17487 19959 1888 138 13303 4196 15053 18766
0:22119 8628 23337 16966 23419 4710 4080 24553
0:17036 16694 11503 51 13036 5550 8865 21797
0:22119 8576 3907 19590 5891 9571 24142 21073
0:9981 1888 14914 23113 8331 20710 16512 11021
0:715 5550 23945 13465 17071 6705 16694 25103
0:22889 7584 13036 15833 7447 25225 9547 14498
1:19914 7444 15069 22889 138 24142 851 23058
0:5982 4754 23836 3905 23242 2674 5273 3958
0:11314 17036 22889 2005 14227 15542 19754 13599
0:9222 16557 20248 17906 10942 22516 11314 10990
0:19590 8257 2248 11530 12025 4196 2943 23836
0:25873 18532 15094 21710 11825 17036 4545 5582
0:8865 1888 15053 3958 23113 3554 24427 17699
0:10027 15069 10324 138 16793 8407 3907 9511
0:2571 19111 16793 21508 18532 17710 15407 18440
0:6071 15615 9601 3690 19865 865 17674 24870
0:5089 10324 15894 15094 6226 20064 21076 7874
0:11314 18532 14227 18440 17036 21170 19111 2248
0:19092 18291 17487 21681 8141 3135 13464 18541
1:17275 22889 7584 13467 11825 24553 15833 4936
0:10296 10011 1888 4055 1542 11817 12607 12219
0:25664 6774 10117 15791 21073 13926 5331 22119
0:16694 17036 715 6705 5129 5550 9599 9853
0:16793 19345 10942 4839 715 17107 6916 19229
0:715 17036 16694 19633 2571 6282 15061 18184
0:16793 8217 16260 6914 6071 2943 21086 14681
0:2320 1888 19633 17616 17924 14669 18532 17036
1:1888 8648 8865 15053 21086 14951 13303 20710
1:8865 12552 18184 15791 15053 17107 17539 6916
0:16951 1012 20593 21170 3866 97 23990 12025
0:19111 5788 17487 21710 8257 20654 3898 1704
0:22027 15833 22119 17487 14700 85 22695 24013
0:4754 10942 3958 10994 10304 23990 8628 20043
0:16793 4754 22889 21681 9014 21508 4839 23925
0:24142 23058 5777 2002 11936 7444 10324 851
1:16793 19590 23990 3704 4839 20043 1275 3989
1:9222 13389 5273 24431 10942 5331 24427 6774
0:15094 12922 1423 21827 7874 20694 10669 5165
0:13505 5986 13303 19754 5513 20710 11867 1888
0:715 12977 16694 6198 7874 17071 5550 5196
0:3135 19865 15615 17487 3690 6092 17549 6071
0:14339 11745 24427 9357 18440 24553 3898 9222
0:16694 97 20043 10627 10467 3262 19754 14108
0:22027 714 13467 6282 15833 17487 2762 2059
0:16793 19633 7584 23313 21637 17487 23507 21076
0:25873 18532 16793 3131 7364 15069 17105 15453
0:4394 4936 2248 265 17710 21711 15296 12007
0:8257 6226 21076 19111 18160 16254 12025 2674
0:22889 2248 8628 8257 4196 24554 1542 23242
0:17487 13599 8257 19487 21710 22027 227 4560
0:1823 9063 9599 5240 18116 15949 3625 9853
0:19590 10627 8865 21073 5788 18532 3704 8648
1:7794 12922 21130 22889 15094 6175 17616 5513
0:15053 20468 15094 23641 5165 24398 4545 24128
0:13599 4560 19111 19092 21170 18500 16986 22027
0:16694 17036 715 6705 5129 5550 9599 9853
0:16846 455 20202 11257 16771 14760 22003 3386
0:11158 523 1542 10324 17275 23540 11825 7820
0:12552 7330 5582 17036 19959 2658 18981 6270
0:22695 24013 20307 16175 25555 4545 22027 15339
0:19590 4754 17107 7874 10627 1275 11530 8648
0:18334 22889 17487 5986 12079 11008 1022 24427
0:16175 25555 8865 1022 17487 19092 5440 22285
0:14099 12922 16125 8419 22233 19633 4019 17616
0:11530 2571 18532 24427 14227 17105 17036 8865
0:9510 1888 16793 13599 19111 24431 16175 25555
1:17487 17848 24456 24398 13331 2719 4196 3866
1:22516 16557 13278 11314 17906 10942 18541 10990
0:17036 16694 11503 51 13036 5550 8865 21797
0:13130 22233 2571 12219 9222 714 27 25096
0:9222 23507 5331 9511 19092 10027 16793 8628
